"VendorID","lpep_pickup_datetime","lpep_dropoff_datetime","store_and_fwd_flag","RatecodeID","PULocationID","DOLocationID","passenger_count","trip_distance","fare_amount","extra","mta_tax","tip_amount","tolls_amount","ehail_fee","improvement_surcharge","total_amount","payment_type","trip_type","congestion_surcharge"
2,2020-04-14 08:43:46.000000,2020-04-14 09:17:21.000000,"N",5,35,259,1,21.82,54.03,0,0,0,6.12,,0.3,60.45,2,1,0
2,2020-04-19 14:06:51.000000,2020-04-19 14:15:03.000000,"N",1,116,41,1,1.72,8.5,0,0.5,0,0,,0.3,9.3,1,1,0
2,2020-04-29 18:47:33.000000,2020-04-29 19:03:31.000000,"N",1,97,225,1,2.4,12,1,0.5,0,0,,0.3,13.8,1,1,0
2,2020-04-03 13:21:00.000000,2020-04-03 13:43:00.000000,,,65,77,,5.66,41.87,0,0,0,0,,0.3,42.17,,,
2,2020-04-22 10:18:04.000000,2020-04-22 10:24:32.000000,"N",1,49,25,1,1.34,7,0,0.5,0,0,,0.3,7.8,2,1,0
2,2020-04-08 07:39:00.000000,2020-04-08 07:58:00.000000,,,216,145,,11.81,44.75,0,0,0,0,,0.3,45.05,,,
2,2020-04-01 15:13:23.000000,2020-04-01 15:23:14.000000,"N",1,152,151,2,1.74,9,0,0.5,1,0,,0.3,10.8,1,1,0
2,2020-04-19 06:52:00.000000,2020-04-19 06:57:00.000000,,,77,35,,0.76,18.58,0,0,2.75,0,,0.3,21.63,,,
2,2020-04-20 22:36:37.000000,2020-04-20 22:44:00.000000,"N",1,75,263,1,1.53,7.5,0.5,0.5,2.31,0,,0.3,13.86,1,1,2.75
2,2020-04-07 17:37:00.000000,2020-04-07 17:55:29.000000,"N",1,95,205,1,6.74,21.5,1,0.5,0,0,,0.3,23.3,2,1,0
2,2020-04-24 15:03:06.000000,2020-04-24 15:04:32.000000,"N",1,75,263,1,0.61,4,0,0.5,2.26,0,,0.3,9.81,1,1,2.75
1,2020-04-25 21:51:03.000000,2020-04-25 21:55:01.000000,"N",1,74,74,1,0.8,5,0.5,0.5,0,0,,0.3,6.3,2,1,0
2,2020-04-14 09:02:00.000000,2020-04-14 09:04:00.000000,,,42,42,,0.29,8.4,0,0,2.75,0,,0.3,11.45,,,
1,2020-04-14 06:33:10.000000,2020-04-14 06:38:10.000000,"N",1,42,74,1,1.6,7,0,0.5,1,0,,0.3,8.8,1,1,0
2,2020-04-03 20:24:00.000000,2020-04-03 20:34:00.000000,,,213,74,,4.97,12.52,0,0,0,0,,0.3,12.82,,,
2,2020-04-08 20:12:48.000000,2020-04-08 20:16:43.000000,"N",1,42,116,1,0.57,4.5,0.5,0.5,0,0,,0.3,5.8,2,1,0
2,2020-04-02 07:58:00.000000,2020-04-02 08:02:00.000000,,,85,71,,0.88,10,0,0,0,0,,0.3,10.3,,,
2,2020-04-20 16:35:47.000000,2020-04-20 16:45:28.000000,"N",1,97,66,2,1.39,8,1,0.5,4,0,,0.3,13.8,1,1,0
2,2020-04-05 15:59:01.000000,2020-04-05 16:04:32.000000,"N",1,74,75,1,1.38,7,0,0.5,2,0,,0.3,9.8,1,1,0
2,2020-04-23 18:17:00.000000,2020-04-23 18:34:00.000000,,,228,26,,2.69,9.27,0,0,2.75,0,,0.3,12.32,,,
2,2020-04-20 10:26:51.000000,2020-04-20 10:55:58.000000,"N",1,203,86,1,3.64,21,0,0.5,2.75,0,,0.3,24.55,1,1,0
2,2020-04-04 08:35:59.000000,2020-04-04 08:48:35.000000,"N",1,74,42,1,2.14,11,0,0.5,0,0,,0.3,11.8,2,1,0
2,2020-04-03 15:42:34.000000,2020-04-03 15:44:43.000000,"N",1,197,197,1,0,3.5,0,0.5,0,0,,0.3,4.3,2,1,0
1,2020-04-11 21:11:16.000000,2020-04-11 21:23:31.000000,"N",1,33,14,1,5.9,18,0.5,0.5,0,0,,0.3,19.3,2,1,0
2,2020-04-06 07:42:00.000000,2020-04-06 08:06:00.000000,,,89,37,,5.51,22.24,0,0,0,0,,0.3,22.54,,,
2,2020-04-20 12:45:25.000000,2020-04-20 12:57:39.000000,"N",1,75,159,1,3.17,12,0,0.5,0,0,,0.3,12.8,2,1,0
2,2020-04-11 14:24:00.000000,2020-04-11 14:32:00.000000,,,130,130,,1.04,8,0,0,2.75,0,,0.3,11.05,,,
2,2020-04-03 09:51:00.000000,2020-04-03 10:22:00.000000,,,228,72,,5.99,35.22,0,0,0,0,,0.3,35.52,,,
2,2020-04-11 13:48:47.000000,2020-04-11 14:00:39.000000,"N",1,207,179,1,2.37,10.5,0,0.5,2.75,0,,0.3,14.05,1,1,0
2,2020-04-10 12:21:00.000000,2020-04-10 12:37:00.000000,,,215,191,,4.86,8,0,0,2.75,0,,0.3,11.05,,,
2,2020-04-11 15:23:01.000000,2020-04-11 15:35:55.000000,"N",1,130,130,1,3.23,12,0,0.5,0,0,,0.3,12.8,2,1,0
2,2020-04-29 08:40:00.000000,2020-04-29 08:57:00.000000,,,226,202,,3.32,13.14,0,0,2.69,0,,0.3,16.13,,,
2,2020-04-08 20:04:00.000000,2020-04-08 20:29:00.000000,,,106,76,,6.88,22.27,0,0,2.75,0,,0.3,25.32,,,
2,2020-04-11 16:35:45.000000,2020-04-11 16:35:53.000000,"N",5,219,219,1,0,14,0,0,0,0,,0.3,14.3,1,2,0
1,2020-04-20 17:13:47.000000,2020-04-20 17:28:22.000000,"N",1,181,62,1,0,8.2,1,0.5,0,0,,0.3,10,1,1,0
2,2020-04-01 15:34:00.000000,2020-04-01 15:49:00.000000,,,247,250,,6.5,15.88,0,0,0,0,,0.3,16.18,,,
2,2020-04-22 12:12:11.000000,2020-04-22 12:12:14.000000,"N",1,42,264,1,0,2.5,0,0.5,0,0,,0.3,3.3,2,1,0
2,2020-04-24 09:08:00.000000,2020-04-24 09:19:00.000000,,,152,42,,1.52,8.4,0,0,2.75,0,,0.3,11.45,,,
2,2020-04-16 14:29:49.000000,2020-04-16 14:44:43.000000,"N",1,82,226,1,2.43,12,0,0.5,0,0,,0.3,12.8,2,1,0
2,2020-04-28 22:33:00.000000,2020-04-28 22:55:00.000000,,,18,137,,13.51,41.63,0,0,0,0,,0.3,44.68,,,
1,2020-04-15 13:43:18.000000,2020-04-15 13:58:20.000000,"N",1,97,188,0,3.5,14,0,0.5,0,0,,0.3,14.8,2,1,0
2,2020-04-04 22:55:12.000000,2020-04-04 23:00:09.000000,"N",1,75,74,1,1.31,6.5,0.5,0.5,0,0,,0.3,7.8,2,1,0
2,2020-04-15 15:19:58.000000,2020-04-15 15:43:27.000000,"N",1,97,76,1,5.81,20.5,0,0.5,0,0,,0.3,21.3,2,1,0
2,2020-04-03 18:25:27.000000,2020-04-03 18:31:02.000000,"N",1,74,75,1,1.21,6.5,1,0.5,1.66,0,,0.3,9.96,1,1,0
2,2020-04-28 18:51:00.000000,2020-04-28 19:17:00.000000,,,174,236,,10.94,33.04,0,0,7.22,0,,0.3,43.31,,,
2,2020-04-16 11:16:05.000000,2020-04-16 11:20:51.000000,"N",1,74,41,1,0.87,5.5,0,0.5,5,0,,0.3,11.3,1,1,0
2,2020-04-27 15:14:59.000000,2020-04-27 15:31:14.000000,"N",1,41,159,1,3.57,14,0,0.5,0,0,,0.3,14.8,2,1,0
2,2020-04-28 14:33:06.000000,2020-04-28 14:38:16.000000,"N",1,42,42,1,1.07,6,0,0.5,0,0,,0.3,6.8,2,1,0
2,2020-04-30 16:59:50.000000,2020-04-30 17:09:04.000000,"N",1,42,262,1,3.25,12,1,0.5,0,0,,0.3,16.55,2,1,2.75
2,2020-04-13 18:32:06.000000,2020-04-13 18:50:30.000000,"N",1,75,107,1,5.65,19,1,0.5,5.89,0,,0.3,29.44,1,1,2.75
2,2020-04-10 13:29:47.000000,2020-04-10 13:34:53.000000,"N",1,41,75,1,1.38,6,0,0.5,0,0,,0.3,6.8,2,1,0
2,2020-04-17 08:17:55.000000,2020-04-17 08:24:04.000000,"N",1,42,166,1,2.06,8,0,0.5,0,0,,0.3,8.8,2,1,0
2,2020-04-07 11:31:32.000000,2020-04-07 11:33:27.000000,"N",1,42,42,1,0.31,3.5,0,0.5,0,0,,0.3,4.3,2,1,0
2,2020-04-20 10:46:41.000000,2020-04-20 11:02:15.000000,"N",1,244,238,1,3.45,13.5,0,0.5,0,0,,0.3,14.3,2,1,0
2,2020-04-22 12:36:03.000000,2020-04-22 12:42:06.000000,"N",1,41,74,1,1.39,7,0,0.5,1,0,,0.3,8.8,1,1,0
2,2020-04-01 09:29:00.000000,2020-04-01 09:38:00.000000,,,83,56,,2.45,14.6,0,0,0,0,,0.3,14.9,,,
2,2020-04-22 14:06:29.000000,2020-04-22 14:17:30.000000,"N",1,97,61,1,2.13,10,0,0.5,2.16,0,,0.3,12.96,1,1,0
2,2020-04-06 17:57:29.000000,2020-04-06 18:00:19.000000,"N",1,41,74,1,0.52,4,1,0.5,0,0,,0.3,5.8,2,1,0
2,2020-04-27 15:59:00.000000,2020-04-27 16:43:00.000000,,,29,102,,16.99,38.89,0,0,7.84,0,,0.3,47.03,,,
1,2020-04-22 16:16:11.000000,2020-04-22 16:27:39.000000,"N",1,197,10,1,0,17.2,0,0.5,0,0,,0.3,18,1,1,0
2,2020-04-23 16:15:00.000000,2020-04-23 16:35:00.000000,,,188,25,,3.6,13.29,0,0,0,0,,0.3,13.59,,,
2,2020-04-07 07:42:26.000000,2020-04-07 07:54:01.000000,"N",1,41,244,1,2.53,11,0,0.5,0,0,,0.3,11.8,2,1,0
2,2020-04-03 10:57:00.000000,2020-04-03 11:23:00.000000,,,174,260,,12.79,26.94,0,0,0,6.12,,0.3,33.36,,,
2,2020-04-20 20:02:31.000000,2020-04-20 20:18:56.000000,"N",1,56,97,1,9.23,26.5,0.5,0.5,0,0,,0.3,27.8,1,1,0
2,2020-04-01 10:18:00.000000,2020-04-01 10:37:00.000000,,,89,67,,3.97,12.67,0,0,0,0,,0.3,12.97,,,
2,2020-04-04 08:50:00.000000,2020-04-04 09:04:00.000000,,,89,123,,2.98,12.6,0,0,0,0,,0.3,12.9,,,
2,2020-04-09 15:00:00.000000,2020-04-09 15:09:00.000000,,,61,63,,2.27,10,0,0,2.75,0,,0.3,13.05,,,
2,2020-04-03 20:32:22.000000,2020-04-03 21:05:51.000000,"N",1,41,113,1,6.13,27,0.5,0.5,8,0,,0.3,39.05,1,1,2.75
2,2020-04-04 14:08:09.000000,2020-04-04 14:14:02.000000,"N",1,41,42,2,1.41,7,0,0.5,0,0,,0.3,7.8,1,1,0
2,2020-04-01 17:10:06.000000,2020-04-01 17:12:58.000000,"N",1,42,152,1,0.45,4,1,0.5,1.5,0,,0.3,7.3,1,1,0
1,2020-04-15 10:57:23.000000,2020-04-15 11:04:17.000000,"N",1,97,49,0,0.9,6.5,0,0.5,0,0,,0.3,7.3,2,1,0
2,2020-04-07 11:51:26.000000,2020-04-07 12:01:47.000000,"N",1,243,74,1,4.41,14.5,0,0.5,0,0,,0.3,15.3,2,1,0
2,2020-04-14 17:25:31.000000,2020-04-14 17:27:21.000000,"N",1,244,244,1,0.32,3.5,1,0.5,1.06,0,,0.3,6.36,1,1,0
2,2020-04-14 23:05:00.000000,2020-04-14 23:23:00.000000,,,188,178,,4.2,16.36,0,0,0,0,,0.3,16.66,,,
2,2020-04-18 16:15:40.000000,2020-04-18 16:21:54.000000,"N",1,95,196,1,1.17,6.5,0,0.5,2,0,,0.3,9.3,1,1,0
2,2020-04-18 08:36:54.000000,2020-04-18 08:45:30.000000,"N",1,152,244,1,1.66,8.5,0,0.5,0.8,0,,0.3,10.1,1,1,0
2,2020-04-18 11:58:47.000000,2020-04-18 12:02:02.000000,"N",1,42,42,1,0.48,4.5,0,0.5,0,0,,0.3,5.3,2,1,0
2,2020-04-29 19:21:45.000000,2020-04-29 19:34:16.000000,"N",1,42,136,1,4.89,16,1,0.5,0,0,,0.3,17.8,2,1,0
2,2020-04-30 16:29:00.000000,2020-04-30 17:01:00.000000,,,59,233,,8.54,22.36,0,0,2.75,0,,0.3,25.41,,,
2,2020-04-11 00:14:00.000000,2020-04-11 00:45:00.000000,,,42,61,,19.23,38.68,0,0,2.75,6.12,,0.3,47.85,,,
1,2020-04-22 18:28:02.000000,2020-04-22 18:41:15.000000,"N",1,75,75,1,0.6,9.5,1,0.5,0,0,,0.3,11.3,1,1,0
1,2020-04-25 04:55:39.000000,2020-04-25 05:00:42.000000,"N",1,42,74,1,0,12.2,0,0.5,0,0,,0.3,13,1,1,0
2,2020-04-05 14:51:50.000000,2020-04-05 14:56:36.000000,"N",1,41,166,1,0.59,5,0,0.5,0,0,,0.3,5.8,2,1,0
1,2020-04-29 18:24:11.000000,2020-04-29 18:27:45.000000,"N",1,82,82,1,0.7,4.5,1,0.5,3,0,,0.3,9.3,1,1,0
2,2020-04-19 17:38:43.000000,2020-04-19 17:56:49.000000,"N",1,92,223,1,6.21,19.5,0,0.5,0,0,,0.3,20.3,1,1,0
2,2020-04-13 12:07:13.000000,2020-04-13 12:16:35.000000,"N",1,74,235,1,4.78,15,0,0.5,0,0,,0.3,15.8,2,1,0
2,2020-04-25 09:16:00.000000,2020-04-25 09:23:00.000000,,,74,74,,1.97,7.76,0,0.5,2.75,0,,0.3,11.31,,,
2,2020-04-12 17:33:17.000000,2020-04-12 17:46:52.000000,"N",1,168,79,1,8.39,23.5,0,0.5,0,0,,0.3,29,1,1,2.75
2,2020-04-19 09:23:00.000000,2020-04-19 09:42:00.000000,,,20,80,,13.8,32.33,0,0,2.75,6.12,,0.3,41.5,,,
2,2020-04-02 19:27:03.000000,2020-04-02 19:38:17.000000,"N",1,244,128,1,3.31,12.5,1,0.5,2.86,0,,0.3,17.16,1,1,0
2,2020-04-15 17:45:00.000000,2020-04-15 18:09:00.000000,,,74,134,,12.62,32.79,0,0,2.75,6.12,,0.3,41.96,,,
2,2020-04-10 10:29:57.000000,2020-04-10 10:32:47.000000,"N",1,42,74,1,0.74,4.5,0,0.5,0,0,,0.3,5.3,2,1,0
2,2020-04-02 07:23:16.000000,2020-04-02 07:40:02.000000,"N",1,74,126,1,4.11,16,0,0.5,0,0,,0.3,16.8,2,1,0
2,2020-04-18 22:59:00.000000,2020-04-18 23:13:00.000000,,,188,178,,4.41,16.36,0,0,0,0,,0.3,16.66,,,
2,2020-04-30 14:02:00.000000,2020-04-30 14:20:00.000000,,,134,51,,12.8,27.61,0,0,2.75,6.12,,0.3,36.78,,,
1,2020-04-18 11:34:37.000000,2020-04-18 11:57:19.000000,"N",5,182,41,1,0,18,0,0,0,0,,0,18,2,2,0
1,2020-04-12 11:59:11.000000,2020-04-12 12:12:07.000000,"N",1,51,259,1,0,17.2,0,0.5,0,0,,0.3,18,1,2,0
2,2020-04-09 13:59:47.000000,2020-04-09 14:45:17.000000,"N",1,227,197,1,25.09,68.5,0,0.5,2.75,0,,0.3,72.05,1,1,0
2,2020-04-30 06:54:00.000000,2020-04-30 07:15:00.000000,,,139,194,,17.83,56.88,0,0,0,6.12,,0.3,63.3,,,
2,2020-04-19 20:09:03.000000,2020-04-19 20:13:50.000000,"N",1,74,236,1,1.5,6.5,0.5,0.5,2.11,0,,0.3,12.66,1,1,2.75
2,2020-04-15 18:00:49.000000,2020-04-15 18:07:36.000000,"N",1,41,75,1,1.28,6.5,1,0.5,0,0,,0.3,8.3,2,1,0
2,2020-04-01 23:10:56.000000,2020-04-01 23:23:43.000000,"N",1,244,41,2,3.19,12.5,0.5,0.5,2.76,0,,0.3,16.56,1,1,0
2,2020-04-27 12:37:46.000000,2020-04-27 12:45:38.000000,"N",1,42,41,1,1.58,8,0,0.5,0,0,,0.3,8.8,2,1,0
2,2020-04-13 22:52:45.000000,2020-04-13 23:07:29.000000,"N",5,242,78,1,5.77,18.28,0,0,0,0,,0.3,18.58,1,1,0
2,2020-04-13 05:58:00.000000,2020-04-13 06:24:00.000000,,,235,234,,11.67,33.59,0,0,2.75,0,,0.3,36.64,,,
2,2020-04-25 09:42:08.000000,2020-04-25 09:49:22.000000,"N",1,41,247,1,2.01,8.5,0,0.5,0,0,,0.3,9.3,2,1,0
2,2020-04-03 20:02:46.000000,2020-04-03 20:20:10.000000,"N",1,75,244,1,3.81,14.5,0.5,0.5,3.16,0,,0.3,18.96,1,1,0
2,2020-04-24 19:56:43.000000,2020-04-24 20:14:42.000000,"N",5,167,244,1,3.07,12,0,0,0,0,,0.3,12.3,2,2,0
2,2020-04-25 13:55:37.000000,2020-04-25 14:06:15.000000,"N",1,42,244,1,2.89,11.5,0,0.5,0,0,,0.3,12.3,2,1,0
2,2020-04-28 17:45:50.000000,2020-04-28 17:54:51.000000,"N",1,42,42,2,1.73,8,1,0.5,0,0,,0.3,9.8,2,1,0
2,2020-04-25 18:50:50.000000,2020-04-25 19:00:43.000000,"N",1,97,49,1,1.67,8.5,0,0.5,1.86,0,,0.3,11.16,1,1,0
2,2020-04-09 06:37:00.000000,2020-04-09 07:10:00.000000,,,55,141,,19.33,56.79,0,0,2.75,6.12,,0.3,65.96,,,
2,2020-04-03 15:35:03.000000,2020-04-03 15:41:47.000000,"N",1,75,74,1,1.77,7.5,0,0.5,1.66,0,,0.3,9.96,1,1,0
2,2020-04-25 13:51:57.000000,2020-04-25 14:10:27.000000,"N",1,63,35,1,3.61,15,0,0.5,0.32,0,,0.3,16.12,1,1,0
2,2020-04-19 10:35:00.000000,2020-04-19 10:38:00.000000,,,74,42,,0.55,8,0,0,2.75,0,,0.3,11.05,,,
1,2020-04-21 12:52:10.000000,2020-04-21 13:42:20.000000,"N",1,26,135,1,0,43.2,0,0.5,0,0,,0.3,44,1,1,0
2,2020-04-29 15:34:47.000000,2020-04-29 15:50:20.000000,"N",1,41,127,1,5.89,19,0,0.5,4.95,0,,0.3,24.75,1,1,0
1,2020-04-30 08:21:09.000000,2020-04-30 08:37:26.000000,"N",1,166,164,1,6.3,20,3.75,0.5,3,0,,0.3,27.55,1,1,2.75
2,2020-04-20 06:44:22.000000,2020-04-20 07:08:16.000000,"N",1,159,197,1,13.4,38,0,0.5,2.75,6.12,,0.3,47.67,1,1,0
2,2020-04-04 19:50:18.000000,2020-04-04 19:59:46.000000,"N",1,75,140,1,2.3,9.5,0,0.5,0,0,,0.3,13.05,2,1,2.75
2,2020-04-10 18:08:53.000000,2020-04-10 18:10:28.000000,"N",1,42,74,1,0.5,3.5,1,0.5,0,0,,0.3,5.3,2,1,0
2,2020-04-06 09:39:38.000000,2020-04-06 09:48:15.000000,"N",1,41,247,1,1.81,9,0,0.5,0,0,,0.3,9.8,2,1,0
2,2020-04-02 08:10:20.000000,2020-04-02 08:22:41.000000,"N",1,130,218,1,5.92,18.5,0,0.5,3.86,0,,0.3,23.16,1,1,0
2,2020-04-25 15:54:08.000000,2020-04-25 15:58:38.000000,"N",1,181,228,1,0.35,4.5,0,0.5,0,0,,0.3,7.25,1,1,0
2,2020-04-22 19:01:05.000000,2020-04-22 19:13:30.000000,"N",1,43,140,1,3.03,12,1,0.5,3.31,0,,0.3,19.86,1,1,2.75
2,2020-04-20 18:44:41.000000,2020-04-20 19:10:00.000000,"N",1,75,145,1,7.59,25,1,0.5,4,6.12,,0.3,36.92,1,1,0
2,2020-04-24 23:54:24.000000,2020-04-25 00:08:54.000000,"N",1,244,151,1,4.14,14.5,0.5,0.5,3.16,0,,0.3,18.96,1,1,0
2,2020-04-10 17:14:00.000000,2020-04-10 17:37:00.000000,,,33,228,,3.43,15.54,0,0,2.75,0,,0.3,18.59,,,
2,2020-04-12 12:38:35.000000,2020-04-12 12:43:21.000000,"N",1,41,41,1,0.67,5.5,0,0.5,0,0,,0.3,6.3,2,1,0
2,2020-04-02 12:46:00.000000,2020-04-02 12:55:00.000000,,,226,83,,1.47,11,0,0,0,0,,0.3,11.3,,,
2,2020-04-21 12:32:15.000000,2020-04-21 12:36:44.000000,"N",1,74,42,1,0.87,5,0,0.5,0.99,0,,0.3,6.79,1,1,0
2,2020-04-29 23:14:16.000000,2020-04-29 23:19:19.000000,"N",1,75,74,1,1.55,6.5,0.5,0.5,0,0,,0.3,7.8,2,1,0
2,2020-04-10 16:50:00.000000,2020-04-10 17:06:00.000000,,,188,228,,3.73,15.21,0,0,0,0,,0.3,15.51,,,
2,2020-04-11 16:25:00.000000,2020-04-11 16:31:00.000000,,,18,235,,1.14,7.2,0,0.5,2.75,0,,0.3,10.75,,,
2,2020-04-13 09:59:00.000000,2020-04-13 10:14:00.000000,,,42,263,,3.78,13.92,0,0,2.75,0,,0.3,16.97,,,
2,2020-04-01 09:11:06.000000,2020-04-01 09:23:36.000000,"N",1,166,74,1,2.06,10.5,0,0.5,2.26,0,,0.3,13.56,1,1,0
2,2020-04-14 08:47:00.000000,2020-04-14 08:58:00.000000,,,130,28,,2.5,10.51,0,0,2.75,0,,0.3,13.56,,,
2,2020-04-08 18:33:34.000000,2020-04-08 18:37:52.000000,"N",1,75,236,1,1.25,6,1,0.5,2.11,0,,0.3,12.66,1,1,2.75
2,2020-04-17 00:07:00.000000,2020-04-17 00:22:00.000000,,,82,131,,7.39,32.24,0,0,0,0,,0.3,32.54,,,
1,2020-04-06 09:18:23.000000,2020-04-06 09:24:03.000000,"N",1,74,75,1,1.5,6.5,0,0.5,0,0,,0.3,7.3,2,1,0
1,2020-04-28 18:10:57.000000,2020-04-28 18:47:13.000000,"N",1,76,62,1,4.5,24,1,0.5,0,0,,0.3,25.8,2,1,0
2,2020-04-30 17:53:49.000000,2020-04-30 17:59:05.000000,"N",1,75,75,1,0.82,5.5,1,0.5,0,0,,0.3,7.3,2,1,0
1,2020-04-10 14:39:36.000000,2020-04-10 14:43:39.000000,"N",1,61,61,0,1,5.5,0,0.5,0,0,,0.3,6.3,2,1,0
2,2020-04-13 08:36:07.000000,2020-04-13 08:43:19.000000,"N",1,42,75,1,2.65,9.5,0,0.5,0,0,,0.3,10.3,2,1,0
2,2020-04-23 15:49:00.000000,2020-04-23 15:57:00.000000,,,71,72,,1.64,8,0,0,2.75,0,,0.3,11.05,,,
2,2020-04-17 12:02:07.000000,2020-04-17 12:07:24.000000,"N",1,74,41,1,0.88,5.5,0,0.5,0,0,,0.3,6.3,2,1,0
2,2020-04-17 15:14:00.000000,2020-04-17 15:25:00.000000,,,98,121,,2.48,15.81,0,0,2.75,0,,0.3,18.86,,,
2,2020-04-14 08:39:00.000000,2020-04-14 08:41:00.000000,,,127,127,,0,9.21,0,0,2.75,0,,0.3,12.26,,,
2,2020-04-19 19:37:48.000000,2020-04-19 19:49:43.000000,"N",1,244,151,1,5.31,17,0,0.5,5.14,0,,0.3,25.69,1,1,2.75
2,2020-04-16 23:47:00.000000,2020-04-16 23:56:00.000000,,,159,159,,1.35,6.64,0,0,0,0,,0.3,6.94,,,
2,2020-04-09 11:26:00.000000,2020-04-09 11:55:00.000000,,,76,97,,6.61,16.7,0,0,2.75,0,,0.3,19.75,,,
1,2020-04-14 12:59:49.000000,2020-04-14 13:07:19.000000,"N",1,260,82,1,1.3,7.5,0,0.5,0,0,,0.3,8.3,2,1,0
2,2020-04-04 09:02:16.000000,2020-04-04 09:15:15.000000,"N",1,166,75,1,2.94,12.5,0,0.5,0,0,,0.3,13.3,2,1,0
2,2020-04-02 06:23:00.000000,2020-04-02 06:30:00.000000,,,81,254,,1.13,13,0,0,0,6.12,,0.3,19.42,,,
1,2020-04-28 15:36:45.000000,2020-04-28 15:58:22.000000,"N",5,208,94,1,0,20,0,0,0,0,,0,20,2,2,0
2,2020-04-17 04:55:00.000000,2020-04-17 05:04:00.000000,,,168,41,,2.1,10.57,0,0,2.75,0,,0.3,13.62,,,
1,2020-04-07 07:18:30.000000,2020-04-07 07:24:43.000000,"N",5,41,42,1,1.1,20,0,0,3,0,,0,23,1,2,0
1,2020-04-19 21:39:34.000000,2020-04-19 21:46:49.000000,"N",1,116,42,1,1.3,7,0.5,0.5,0,0,,0.3,8.3,2,1,0
2,2020-04-27 20:49:00.000000,2020-04-27 21:16:00.000000,,,197,50,,14.23,34.2,0,0,2.75,6.12,,0.3,43.37,,,
2,2020-04-30 09:29:30.000000,2020-04-30 09:29:47.000000,"N",1,168,168,1,0,2.5,0,0.5,0,0,,0.3,3.3,2,1,0
2,2020-04-25 13:58:02.000000,2020-04-25 14:41:12.000000,"N",1,55,213,2,29.17,77,0,0.5,2.75,6.12,,0.3,86.67,1,1,0
2,2020-04-10 05:02:49.000000,2020-04-10 05:24:08.000000,"N",1,41,242,1,8.09,25.5,0.5,0.5,5.36,0,,0.3,32.16,1,1,0
2,2020-04-15 08:39:43.000000,2020-04-15 08:48:00.000000,"N",1,97,49,1,1.73,8.5,0,0.5,0,0,,0.3,9.3,2,1,0
2,2020-04-21 16:02:40.000000,2020-04-21 16:29:31.000000,"N",5,119,46,1,14.03,32.72,0,0,2.75,0,,0.3,35.77,1,1,0
2,2020-04-30 19:15:51.000000,2020-04-30 19:34:09.000000,"N",5,69,212,1,4.26,12,0,0,0,0,,0.3,12.3,2,2,0
2,2020-04-05 17:34:05.000000,2020-04-05 17:39:14.000000,"N",1,74,42,1,1.24,6,0,0.5,0,0,,0.3,6.8,2,1,0
2,2020-04-21 06:16:29.000000,2020-04-21 06:32:00.000000,"N",1,116,94,1,4.91,17,0,0.5,3.56,0,,0.3,21.36,1,1,0
2,2020-04-08 11:23:50.000000,2020-04-08 11:26:47.000000,"N",1,41,41,1,0.71,4.5,0,0.5,0,0,,0.3,5.3,2,1,0
2,2020-04-13 08:56:00.000000,2020-04-13 09:06:00.000000,,,254,254,,1.61,10.13,0,0,2.75,0,,0.3,13.18,,,
2,2020-04-21 11:26:37.000000,2020-04-21 11:46:33.000000,"N",1,85,89,1,0.86,13,0,0.5,20,0,,0.3,33.8,1,1,0
2,2020-04-03 14:35:14.000000,2020-04-03 14:48:13.000000,"N",1,42,69,1,2.25,11,0,0.5,0,0,,0.3,11.8,2,1,0
2,2020-04-16 18:03:08.000000,2020-04-16 18:30:00.000000,"N",1,22,150,1,5.13,23.5,1,0.5,2.75,0,,0.3,28.05,1,1,0
2,2020-04-24 09:54:00.000000,2020-04-24 10:04:00.000000,,,244,127,,3.36,8.58,0,0,2.75,0,,0.3,11.63,,,
2,2020-04-14 21:47:55.000000,2020-04-14 21:54:22.000000,"N",1,260,226,1,1.46,6.5,0.5,0.5,1.95,0,,0.3,9.75,1,1,0
2,2020-04-18 13:18:30.000000,2020-04-18 13:37:23.000000,"N",1,41,153,1,6.35,21,0,0.5,0,0,,0.3,21.8,2,1,0
2,2020-04-29 09:39:00.000000,2020-04-29 09:52:00.000000,,,155,85,,3.74,16.89,0,0,2.75,0,,0.3,19.94,,,
2,2020-04-16 15:08:52.000000,2020-04-16 16:05:58.000000,"N",1,55,75,1,22.56,68,0,0.5,2.75,0,,0.3,71.55,1,1,0
2,2020-04-07 07:08:00.000000,2020-04-07 07:31:00.000000,,,244,128,,4.15,12.18,0,0,0,0,,0.3,12.48,,,
2,2020-04-26 10:08:00.000000,2020-04-26 10:21:00.000000,,,243,119,,2.8,10.26,0,0,2.75,0,,0.3,13.31,,,
2,2020-04-30 17:29:53.000000,2020-04-30 17:33:45.000000,"N",1,52,52,1,0.74,5,1,0.5,1.36,0,,0.3,8.16,1,1,0
2,2020-04-07 06:16:00.000000,2020-04-07 06:38:00.000000,,,61,89,,4.44,15.35,0,0,0,0,,0.3,15.65,,,
2,2020-04-06 18:51:45.000000,2020-04-06 18:55:35.000000,"N",1,95,134,1,1.15,6,1,0.5,0,0,,0.3,7.8,2,1,0
2,2020-04-24 16:59:31.000000,2020-04-24 17:08:17.000000,"N",1,74,41,1,1.19,7.5,1,0.5,0,0,,0.3,9.3,2,1,0
2,2020-04-02 12:13:52.000000,2020-04-02 12:19:32.000000,"N",1,7,226,1,1.18,6.5,0,0.5,0,0,,0.3,7.3,2,1,0
