"VendorID","tpep_pickup_datetime","tpep_dropoff_datetime","passenger_count","trip_distance","RatecodeID","store_and_fwd_flag","PULocationID","DOLocationID","payment_type","fare_amount","extra","mta_tax","tip_amount","tolls_amount","improvement_surcharge","total_amount","congestion_surcharge","airport_fee"
1,2020-04-05 10:45:22.000000,2020-04-05 10:49:29.000000,1,1.8,1,"N",229,262,2,7,2.5,0.5,0,0,0.3,10.3,2.5,
1,2020-04-22 07:49:21.000000,2020-04-22 08:01:06.000000,1,4.7,1,"N",75,244,1,15.5,0,0.5,3.25,0,0.3,19.55,0,
2,2020-04-20 09:40:04.000000,2020-04-20 09:48:47.000000,1,2.18,1,"N",143,68,1,9,0,0.5,1.5,0,0.3,13.8,2.5,
2,2020-04-27 05:20:00.000000,2020-04-27 05:47:00.000000,,9.33,,,35,137,0,29.63,0,0.5,2.75,0,0.3,33.18,,
2,2020-04-30 23:31:00.000000,2020-04-30 23:41:00.000000,,1.96,,,82,157,0,8.35,0,0.5,0,0,0.3,9.15,,
2,2020-04-02 07:33:00.000000,2020-04-02 07:54:00.000000,,8.37,,,121,145,0,27.2,0,0.5,0,0,0.3,28,,
1,2020-04-16 18:01:02.000000,2020-04-16 18:21:18.000000,1,0,1,"N",47,168,1,21.2,0,0.5,0,0,0.3,22,0,
2,2020-04-23 21:01:52.000000,2020-04-23 21:09:37.000000,3,1.44,1,"N",140,263,2,7.5,0.5,0.5,0,0,0.3,11.3,2.5,
1,2020-04-08 13:15:31.000000,2020-04-08 13:21:51.000000,1,1.2,1,"N",238,143,1,7,2.5,0.5,2.06,0,0.3,12.36,2.5,
2,2020-04-22 06:41:44.000000,2020-04-22 06:45:49.000000,1,1.06,1,"N",186,161,2,5.5,0,0.5,0,0,0.3,8.8,2.5,
1,2020-04-03 13:33:48.000000,2020-04-03 13:37:03.000000,1,0.6,1,"N",263,236,3,4.5,2.5,0.5,0,0,0.3,7.8,2.5,
1,2020-04-05 20:37:25.000000,2020-04-05 20:42:04.000000,1,0.9,1,"N",137,170,2,5.5,3,0.5,0,0,0.3,9.3,2.5,
1,2020-04-22 16:17:57.000000,2020-04-22 16:21:29.000000,1,0.6,1,"N",229,140,1,4.5,3.5,0.5,2.6,0,0.3,11.4,2.5,
2,2020-04-04 12:00:45.000000,2020-04-04 12:08:47.000000,2,1.97,1,"N",142,43,1,9,0,0.5,3.69,0,0.3,15.99,2.5,
1,2020-04-10 10:34:24.000000,2020-04-10 10:37:07.000000,1,1.1,1,"N",141,233,1,5,2.5,0.5,2.05,0,0.3,10.35,2.5,
1,2020-04-22 07:15:16.000000,2020-04-22 07:18:40.000000,1,0.6,1,"N",170,170,2,4.5,2.5,0.5,0,0,0.3,7.8,2.5,
2,2020-04-09 20:41:14.000000,2020-04-09 20:50:39.000000,1,2.45,1,"N",13,249,1,10,0.5,0.5,3.45,0,0.3,17.25,2.5,
1,2020-04-28 11:24:11.000000,2020-04-28 11:29:27.000000,1,0.9,1,"N",74,75,2,6,0,0.5,0,0,0.3,6.8,0,
2,2020-04-11 17:49:41.000000,2020-04-11 18:04:06.000000,4,3.94,1,"N",236,234,2,14.5,0,0.5,0,0,0.3,17.8,2.5,
1,2020-04-06 10:06:09.000000,2020-04-06 10:23:06.000000,1,9.3,1,"N",138,244,1,27,0,0.5,6.75,6.12,0.3,40.67,0,
2,2020-04-17 23:41:00.000000,2020-04-17 23:55:00.000000,,6.18,,,137,168,0,19.16,0,0.5,0,0,0.3,22.46,,
1,2020-04-13 09:07:34.000000,2020-04-13 09:12:48.000000,1,1.2,1,"N",48,246,1,6,2.5,0.5,1,0,0.3,10.3,2.5,
1,2020-04-03 14:10:57.000000,2020-04-03 14:18:20.000000,1,1.1,1,"N",48,170,2,7,2.5,0.5,0,0,0.3,10.3,2.5,
2,2020-04-21 14:47:26.000000,2020-04-21 14:58:06.000000,1,2.42,1,"N",238,74,1,10,0,0.5,0,0,0.3,10.8,0,
2,2020-04-26 21:07:39.000000,2020-04-26 21:14:55.000000,1,2.7,1,"N",236,170,1,9.5,0.5,0.5,2.66,0,0.3,15.96,2.5,
1,2020-04-28 21:24:11.000000,2020-04-28 21:32:09.000000,1,3.3,1,"N",244,24,1,11,0.5,0.5,3,0,0.3,15.3,0,
1,2020-04-08 05:34:50.000000,2020-04-08 05:37:10.000000,1,0.5,1,"N",75,74,2,4,0.5,0.5,0,0,0.3,5.3,0,
1,2020-04-04 16:38:40.000000,2020-04-04 16:45:21.000000,1,1.3,1,"N",48,164,1,7,2.5,0.5,1.55,0,0.3,11.85,2.5,
2,2020-04-06 14:19:25.000000,2020-04-06 14:23:12.000000,1,0.67,1,"N",262,140,1,4.5,0,0.5,1.7,0,0.3,9.5,2.5,
1,2020-04-10 15:54:03.000000,2020-04-10 16:32:26.000000,2,9.2,1,"N",249,158,1,33.5,3.5,0.5,11.3,0,0.3,49.1,2.5,
2,2020-04-11 14:32:35.000000,2020-04-11 14:45:28.000000,1,4.19,1,"N",229,7,2,14.5,0,0.5,0,0,0.3,17.8,2.5,
2,2020-04-27 08:03:59.000000,2020-04-27 08:12:02.000000,1,2.21,1,"N",239,230,1,9,0,0.5,1,0,0.3,13.3,2.5,
2,2020-04-15 23:41:00.000000,2020-04-16 00:08:00.000000,,14.74,,,137,108,0,58.54,0,0.5,0,0,0.3,61.84,,
2,2020-04-10 18:13:49.000000,2020-04-10 18:26:06.000000,1,1.43,1,"N",239,143,1,8.5,1,0.5,10,0,0.3,22.8,2.5,
2,2020-04-17 07:57:27.000000,2020-04-17 08:09:29.000000,1,5.87,1,"N",263,243,1,18,0,0.5,2.82,0,0.3,21.62,0,
2,2020-04-14 18:45:49.000000,2020-04-14 18:49:55.000000,1,1.02,1,"N",161,100,1,5.5,1,0.5,0,0,0.3,9.8,2.5,
1,2020-04-23 18:08:31.000000,2020-04-23 18:25:19.000000,0,3.2,1,"N",140,137,1,13.5,3.5,0.5,3.55,0,0.3,21.35,2.5,
2,2020-04-16 10:54:22.000000,2020-04-16 10:57:37.000000,1,0.94,1,"N",142,238,2,5,0,0.5,0,0,0.3,8.3,2.5,
1,2020-04-06 12:35:31.000000,2020-04-06 12:43:55.000000,1,1.2,1,"N",239,238,1,7.5,2.5,0.5,2.7,0,0.3,13.5,2.5,
2,2020-04-27 07:09:46.000000,2020-04-27 07:13:53.000000,1,0.91,1,"N",229,140,1,5,0,0.5,3.32,0,0.3,11.62,2.5,
2,2020-04-29 08:17:00.000000,2020-04-29 08:35:36.000000,,4.82,,,177,181,0,13.56,0,0.5,2.75,0,0.3,17.11,,
2,2020-04-08 20:46:50.000000,2020-04-08 20:48:18.000000,1,0.73,1,"N",142,239,1,4,0.5,0.5,1.56,0,0.3,9.36,2.5,
1,2020-04-20 17:33:33.000000,2020-04-20 17:50:42.000000,1,10.2,1,"N",138,191,1,29,1,0.5,9.2,0,0.3,40,0,
1,2020-04-08 12:22:29.000000,2020-04-08 12:37:08.000000,1,3.2,1,"N",75,239,1,13.5,2.5,0.5,1,0,0.3,17.8,2.5,
1,2020-04-09 22:18:05.000000,2020-04-09 22:31:37.000000,1,4.9,1,"N",263,202,1,15,3,0.5,3.75,0,0.3,22.55,2.5,
1,2020-04-18 23:49:40.000000,2020-04-18 23:52:57.000000,1,1.1,1,"N",186,249,2,5.5,3,0.5,0,0,0.3,9.3,2.5,
1,2020-04-01 20:29:56.000000,2020-04-01 20:36:30.000000,1,1.6,1,"N",75,74,2,7.5,0.5,0.5,0,0,0.3,8.8,0,
1,2020-04-14 17:27:37.000000,2020-04-14 17:53:18.000000,1,3.9,1,"N",244,78,1,18.5,1,0.5,0,0,0.3,20.3,0,
1,2020-04-05 16:20:43.000000,2020-04-05 16:40:00.000000,1,6.8,1,"N",263,211,1,23,2.5,0.5,2.5,0,0.3,28.8,2.5,
1,2020-04-07 08:08:22.000000,2020-04-07 08:09:42.000000,1,0.4,1,"N",74,75,2,3.5,0,0.5,0,0,0.3,4.3,0,
1,2020-04-23 07:39:00.000000,2020-04-23 07:41:12.000000,1,0.6,1,"N",230,100,2,4,2.5,0.5,0,0,0.3,7.3,2.5,
2,2020-04-03 10:13:54.000000,2020-04-03 10:31:43.000000,1,5.43,1,"N",116,220,2,19,0,0.5,0,0,0.3,19.8,0,
2,2020-04-15 11:28:14.000000,2020-04-15 11:36:19.000000,1,1.85,1,"N",107,229,1,8.5,0,0.5,3.54,0,0.3,15.34,2.5,
2,2020-04-04 09:59:00.000000,2020-04-04 10:20:00.000000,,7.99,,,167,137,0,19.34,0,0.5,0,0,0.3,20.14,,
1,2020-04-24 14:15:51.000000,2020-04-24 14:24:17.000000,1,2.2,1,"N",138,223,1,9.5,0,0.5,2,0,0.3,12.3,0,
2,2020-04-16 07:30:06.000000,2020-04-16 07:34:42.000000,1,2.03,1,"N",233,140,2,7.5,0,0.5,0,0,0.3,10.8,2.5,
1,2020-04-17 19:59:30.000000,2020-04-17 20:02:13.000000,1,1.1,1,"N",140,263,1,5,3.5,0.5,1.85,0,0.3,11.15,2.5,
1,2020-04-14 16:42:05.000000,2020-04-14 16:57:28.000000,1,8.4,1,"N",141,244,1,24.5,3.5,0.5,5.75,0,0.3,34.55,2.5,
2,2020-04-30 10:51:43.000000,2020-04-30 10:59:41.000000,1,1.95,1,"N",75,166,1,8.5,0,0.5,0,0,0.3,9.3,0,
2,2020-04-20 08:20:04.000000,2020-04-20 08:30:47.000000,2,3.91,1,"N",75,100,1,13,0,0.5,3.26,0,0.3,19.56,2.5,
1,2020-04-06 09:56:54.000000,2020-04-06 10:03:58.000000,1,1.4,1,"N",151,41,1,7.5,0,0.5,1.65,0,0.3,9.95,0,
2,2020-04-15 11:58:40.000000,2020-04-15 12:05:05.000000,1,1.22,1,"N",137,100,2,7,0,0.5,0,0,0.3,10.3,2.5,
2,2020-04-24 20:22:54.000000,2020-04-24 20:40:25.000000,,6.49,,,75,169,0,21.23,0,0.5,0,0,0.3,22.03,,
1,2020-04-23 14:43:52.000000,2020-04-23 14:45:32.000000,1,0.1,1,"N",142,239,3,3,2.5,0.5,0,0,0.3,6.3,2.5,
2,2020-04-17 15:44:00.000000,2020-04-17 16:06:00.000000,,9.35,,,39,55,0,21.85,0,0.5,2.75,12.24,0.3,37.64,,
2,2020-04-16 16:19:29.000000,2020-04-16 16:30:12.000000,1,4.79,1,"N",140,232,1,16,1,0.5,3,0,0.3,23.3,2.5,
1,2020-04-20 01:10:36.000000,2020-04-20 01:23:54.000000,1,6.1,1,"N",236,244,2,19,3,0.5,0,0,0.3,22.8,2.5,
2,2020-04-17 18:23:14.000000,2020-04-17 18:31:38.000000,1,2.83,1,"N",229,79,1,10,1,0.5,2.86,0,0.3,17.16,2.5,
2,2020-04-04 21:04:24.000000,2020-04-04 21:21:42.000000,5,6.91,1,"N",226,56,1,22,0.5,0.5,10,0,0.3,33.3,0,
1,2020-04-21 10:44:23.000000,2020-04-21 10:47:08.000000,1,0.5,1,"N",161,229,1,4,2.5,0.5,1.45,0,0.3,8.75,2.5,
1,2020-04-27 12:55:13.000000,2020-04-27 12:59:56.000000,1,1,1,"N",48,90,2,5.5,2.5,0.5,0,0,0.3,8.8,2.5,
2,2020-04-17 10:38:15.000000,2020-04-17 10:40:56.000000,2,0.77,1,"N",48,48,2,4.5,0,0.5,0,0,0.3,7.8,2.5,
2,2020-04-16 07:58:53.000000,2020-04-16 08:01:56.000000,5,1.44,1,"N",48,142,1,6,0,0.5,2.79,0,0.3,12.09,2.5,
1,2020-04-06 08:59:27.000000,2020-04-06 09:07:35.000000,1,3.9,1,"N",25,4,2,13,2.5,0.5,0,0,0.3,16.3,2.5,
1,2020-04-08 11:55:42.000000,2020-04-08 12:07:17.000000,1,3.1,1,"N",236,48,2,12,2.5,0.5,0,0,0.3,15.3,2.5,
2,2020-04-25 14:20:45.000000,2020-04-25 14:26:48.000000,1,1.57,1,"N",48,246,1,7,0,0.5,2.06,0,0.3,14.31,2.5,
1,2020-04-21 18:45:31.000000,2020-04-21 19:05:16.000000,1,0,1,"N",75,185,1,31.2,0,0.5,0,0,0.3,32,0,
1,2020-04-28 17:35:13.000000,2020-04-28 17:41:01.000000,2,1.3,1,"N",263,75,2,6.5,3.5,0.5,0,0,0.3,10.8,2.5,
2,2020-04-23 06:51:53.000000,2020-04-23 06:55:55.000000,4,0.66,1,"N",237,237,1,5,0,0.5,1.66,0,0.3,9.96,2.5,
1,2020-04-03 14:28:31.000000,2020-04-03 14:33:12.000000,2,1.4,1,"N",68,48,2,6.5,2.5,0.5,0,0,0.3,9.8,2.5,
2,2020-04-16 06:50:10.000000,2020-04-16 06:56:08.000000,1,1.85,1,"N",141,233,1,7.5,0,0.5,1.08,0,0.3,11.88,2.5,
2,2020-04-15 18:40:36.000000,2020-04-15 19:04:19.000000,1,7.13,1,"N",48,48,1,23,1,0.5,6.82,0,0.3,34.12,2.5,
2,2020-04-03 17:28:19.000000,2020-04-03 17:34:11.000000,1,2,1,"N",162,263,1,7.5,1,0.5,2.36,0,0.3,14.16,2.5,
2,2020-04-03 11:57:36.000000,2020-04-03 12:08:13.000000,1,4.92,1,"N",209,162,1,15.5,0,0.5,2,0,0.3,20.8,2.5,
1,2020-04-04 00:19:33.000000,2020-04-04 00:23:41.000000,1,1.5,1,"N",75,237,2,6.5,3,0.5,0,0,0.3,10.3,2.5,
1,2020-04-01 07:32:38.000000,2020-04-01 07:54:04.000000,1,0,1,"N",42,231,1,28.2,0,0.5,0,0,0.3,29,0,
2,2020-04-18 20:21:24.000000,2020-04-18 20:37:05.000000,1,3.73,1,"N",166,230,1,15,0.5,0.5,2,0,0.3,20.8,2.5,
1,2020-04-26 07:07:16.000000,2020-04-26 07:12:36.000000,1,2.3,1,"N",263,74,1,8,2.5,0.5,2.25,0,0.3,13.55,2.5,
2,2020-04-05 19:34:14.000000,2020-04-05 19:37:13.000000,1,0.88,1,"N",170,107,1,5,0,0.5,1.66,0,0.3,9.96,2.5,
1,2020-04-29 17:36:46.000000,2020-04-29 17:43:10.000000,1,1.5,1,"N",74,75,1,7,1,0.5,1.75,0,0.3,10.55,0,
2,2020-04-23 10:54:08.000000,2020-04-23 10:56:58.000000,1,0.65,1,"N",68,48,1,4.5,0,0.5,1.56,0,0.3,9.36,2.5,
1,2020-04-14 07:08:45.000000,2020-04-14 07:16:01.000000,1,1,1,"N",100,137,2,7,2.5,0.5,0,0,0.3,10.3,2.5,
